lag0,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag16,lag17,lag18,lag19,lag20,lag21,lag22,lag23,lag24,lag25,lag26,lag27,lag28,lag29,lag30,lag31,lag32,lag33,lag34,lag35,lag36,lag37,lag38,lag39,lag40
-0.03348302,-0.032533436,-0.031562138,-0.030547413,-0.029467567,-0.028307146,-0.027066113,-0.025746772,-0.024351425,-0.022882377,-0.02134193,-0.019732387,-0.018056053,-0.016315229,-0.014512219,-0.012649326,-0.010728853,-0.008753104,-0.006724382,-0.00464499,-0.002517231,-0.000343408,0.001874175,0.004133215,0.00643141,0.008766456,0.011136049,0.013537887,0.015969667,0.018429084,0.020913837,0.023421621,0.025950135,0.028497073,0.031060134,0.033637014,0.03622541,0.038823019,0.041427537,0.044036662,0.04664809
-0.039225236,-0.038094736,-0.036939342,-0.035734163,-0.034454325,-0.03308211,-0.031617478,-0.03006307,-0.028421526,-0.026695486,-0.02488759,-0.02300048,-0.021036796,-0.018999178,-0.016890267,-0.014712703,-0.012469127,-0.010162179,-0.007794499,-0.005368729,-0.002887509,-0.000353479,0.002230721,0.004862449,0.007539065,0.01025793,0.013016402,0.01581184,0.018641605,0.021503056,0.024393553,0.027310454,0.03025112,0.033212909,0.036193182,0.039189298,0.042198617,0.045218497,0.048246299,0.051279382,0.054315105
-0.045007962,-0.043690714,-0.042345508,-0.040944387,-0.039459416,-0.037870696,-0.036178181,-0.034384838,-0.032493631,-0.030507526,-0.028429488,-0.026262484,-0.024009478,-0.021673437,-0.019257325,-0.016764109,-0.014196753,-0.011558225,-0.008851488,-0.006079509,-0.003245253,-0.000351686,0.002598227,0.00560152,0.008655227,0.011756384,0.014902023,0.018089181,0.021314891,0.024576188,0.027870106,0.03119368,0.034543943,0.037917931,0.041312678,0.044725219,0.048152587,0.051591818,0.055039945,0.058494003,0.061951027
-0.050829064,-0.049319475,-0.047778976,-0.046176655,-0.044481628,-0.042671893,-0.0407474,-0.038711429,-0.036567256,-0.034318163,-0.031967426,-0.029518325,-0.026974139,-0.024338147,-0.021613627,-0.018803859,-0.01591212,-0.01294169,-0.009895848,-0.006777872,-0.003591041,-0.000338634,0.00297607,0.006349792,0.009779254,0.013261177,0.016792282,0.02036929,0.023988922,0.0276479,0.031342945,0.035070778,0.03882812,0.042611692,0.046418217,0.050244413,0.054087004,0.05794271,0.061808253,0.065680353,0.069555732
-0.056686406,-0.054979124,-0.053238086,-0.051429536,-0.049519746,-0.047484691,-0.045324314,-0.043042197,-0.040641919,-0.038127062,-0.035501207,-0.032767933,-0.029930821,-0.026993453,-0.023959408,-0.020832268,-0.017615612,-0.014313022,-0.010928078,-0.00746436,-0.00392545,-0.000314928,0.003363626,0.007106631,0.010910506,0.014771671,0.018686545,0.022651547,0.026663097,0.030717615,0.034811519,0.038941229,0.043103165,0.047293746,0.05150939,0.055746519,0.06000155,0.064270904,0.068551,0.072838257,0.077129095
-0.062577854,-0.060667766,-0.05872118,-0.0567016,-0.054572559,-0.052308079,-0.049908101,-0.047376496,-0.044717135,-0.04193389,-0.039030633,-0.036011234,-0.032879565,-0.029639498,-0.026294903,-0.022849652,-0.019307617,-0.015672668,-0.011948678,-0.008139518,-0.004249058,-0.000281171,0.003760272,0.0078714,0.012048342,0.016287225,0.02058418,0.024935333,0.029336815,0.033784753,0.038275276,0.042804514,0.047368593,0.051963644,0.056585794,0.061231173,0.065895908,0.070576129,0.075267964,0.079967542,0.084670991
-0.068501273,-0.066383505,-0.064226599,-0.061991416,-0.059638851,-0.057141047,-0.054497939,-0.05171368,-0.048792421,-0.045738313,-0.042555508,-0.039248157,-0.035820412,-0.032276424,-0.028620345,-0.024856326,-0.02098852,-0.017021077,-0.012958149,-0.008803887,-0.004562444,-0.00023797,0.004165383,0.008643464,0.01319212,0.017807201,0.022484554,0.027220029,0.032009473,0.036848736,0.041733666,0.046660111,0.051623919,0.05662094,0.061647021,0.066698012,0.07176976,0.076858114,0.081958923,0.087068035,0.092181298
-0.074454528,-0.072124447,-0.069752683,-0.067297553,-0.064717409,-0.061982584,-0.059093009,-0.056053104,-0.052867293,-0.049539995,-0.046075633,-0.042478628,-0.038753402,-0.034904375,-0.030935969,-0.026852607,-0.022658708,-0.018358695,-0.013956989,-0.009458011,-0.004866183,-0.000185927,0.004578337,0.009422187,0.0143412,0.019330957,0.024387036,0.029505014,0.034680471,0.039908986,0.045186136,0.0505075,0.055868658,0.061265187,0.066692666,0.072146673,0.077622788,0.083116588,0.088623653,0.094139561,0.09965989
-0.080435483,-0.077888696,-0.075297773,-0.072618581,-0.069807021,-0.06683168,-0.063692487,-0.060394122,-0.056941267,-0.053338603,-0.049590813,-0.045702577,-0.041678577,-0.037523494,-0.033242011,-0.028838808,-0.024318567,-0.01968597,-0.014945698,-0.010102432,-0.005160855,-0.000125647,0.004998509,0.010206933,0.015494942,0.020857856,0.026290992,0.03178967,0.037349208,0.042964923,0.048632136,0.054346163,0.060102324,0.065895937,0.071722321,0.077576794,0.083454675,0.089351282,0.095261933,0.101181947,0.107106643
-0.086442006,-0.083674357,-0.08086021,-0.077953069,-0.074906472,-0.071687325,-0.068295553,-0.064736087,-0.06101386,-0.057133803,-0.053100849,-0.04891993,-0.044595978,-0.040133925,-0.035538703,-0.030815246,-0.025968484,-0.02100335,-0.015924776,-0.010737694,-0.005447037,-5.77E-05,0.005425276,0.010997066,0.016652704,0.022387257,0.028195792,0.034073377,0.04001508,0.04601597,0.052071113,0.058175578,0.064324433,0.070512745,0.076735582,0.082988012,0.089265103,0.095561923,0.101873539,0.10819502,0.114521432
-0.092471959,-0.089479535,-0.086438336,-0.083299585,-0.080014548,-0.076548508,-0.072901386,-0.069078354,-0.065084588,-0.06092526,-0.056605544,-0.052130615,-0.047505645,-0.04273581,-0.037826282,-0.032782235,-0.027608844,-0.022311282,-0.016894722,-0.011364339,-0.005725306,1.72E-05,0.005858013,0.011791952,0.017813846,0.02391852,0.030100801,0.036355515,0.042677488,0.049061547,0.055502518,0.061995226,0.068534499,0.075115162,0.081732042,0.088379964,0.095053756,0.101748242,0.10845825,0.115178605,0.121904135
-0.098523208,-0.095302335,-0.09203049,-0.088656701,-0.085130037,-0.081414219,-0.077509163,-0.073420277,-0.069152967,-0.064712639,-0.060104701,-0.05533456,-0.050407621,-0.045329293,-0.040104981,-0.034740092,-0.029240034,-0.023610213,-0.017856036,-0.01198291,-0.00599624,9.86E-05,0.006296098,0.012590954,0.018977726,0.025451006,0.032005388,0.038635465,0.04533583,0.052101077,0.058925798,0.065804587,0.072732038,0.079702742,0.086711294,0.093752287,0.100820314,0.107909968,0.115015842,0.12213253,0.129254625
-0.10459362,-0.101140863,-0.097635015,-0.094022984,-0.090251724,-0.086283447,-0.082118065,-0.07776121,-0.073218514,-0.068495608,-0.063598123,-0.058531692,-0.053301946,-0.047914516,-0.042375035,-0.036689132,-0.030862441,-0.024900592,-0.018809218,-0.012593949,-0.006260418,0.000185745,0.006738907,0.013393437,0.020143704,0.026984075,0.03390892,0.040912607,0.047989504,0.055133979,0.062340402,0.069603141,0.076916563,0.084275038,0.091672933,0.099104619,0.106564461,0.11404683,0.121546094,0.129056621,0.13657278
-0.110681057,-0.106993222,-0.10325025,-0.099397005,-0.095378396,-0.091155181,-0.086727268,-0.082100507,-0.077280745,-0.07227383,-0.067085613,-0.06172194,-0.056188661,-0.050491624,-0.044636678,-0.03862967,-0.03247645,-0.026182866,-0.019754767,-0.013198001,-0.006518416,0.000278139,0.007185815,0.014198765,0.021311138,0.028517088,0.035810765,0.043186322,0.050637908,0.058159677,0.065745779,0.073390367,0.08108759,0.088831602,0.096616553,0.104436595,0.11228588,0.120158559,0.128048783,0.135950704,0.143858474
-0.116783387,-0.112857517,-0.108874536,-0.104777332,-0.10050884,-0.096028412,-0.091335953,-0.086437522,-0.081339176,-0.076046973,-0.070566973,-0.064905231,-0.059067808,-0.053060759,-0.046890145,-0.040562022,-0.034082449,-0.027457483,-0.020693183,-0.013795607,-0.006770812,0.000375143,0.0076362,0.015006301,0.022479389,0.030049405,0.037710291,0.04545599,0.053280442,0.061177591,0.069141378,0.077165745,0.085244634,0.093371988,0.101541747,0.109747855,0.117984252,0.126244882,0.134523686,0.142814605,0.151111583
-0.122898473,-0.118731854,-0.114506215,-0.110162535,-0.105641842,-0.100902128,-0.095943297,-0.090771609,-0.085393323,-0.079814702,-0.074042005,-0.068081493,-0.061939426,-0.055622065,-0.04913567,-0.042486503,-0.035680822,-0.02872489,-0.021624966,-0.01438731,-0.007018184,0.000476152,0.008089437,0.015815412,0.023647815,0.031580386,0.039606865,0.047720991,0.055916504,0.064187143,0.072526647,0.080928756,0.08938721,0.097895748,0.106448109,0.115038034,0.123659261,0.13230553,0.14097058,0.149648152,0.158331984
-0.129024181,-0.124614338,-0.120143628,-0.115551184,-0.110776188,-0.105775321,-0.10054848,-0.095102122,-0.089442704,-0.083576683,-0.077510513,-0.071250653,-0.064803558,-0.058175684,-0.051373489,-0.044403428,-0.037271957,-0.029985534,-0.022550614,-0.014973654,-0.00726111,0.000580561,0.008544903,0.01662546,0.024815775,0.033109393,0.041499855,0.049980707,0.058545492,0.067187753,0.075901035,0.08467888,0.093514832,0.102402436,0.111335233,0.12030677,0.129310588,0.138340231,0.147389244,0.156451169,0.165519551
-0.135158376,-0.130503073,-0.125785115,-0.120941847,-0.115910666,-0.110646978,-0.105150679,-0.099428416,-0.093486834,-0.08733258,-0.0809723,-0.074412639,-0.067660244,-0.060721761,-0.053603835,-0.046313113,-0.03885624,-0.031239864,-0.023470629,-0.015555181,-0.007500168,0.000687766,0.009001974,0.017435811,0.025982629,0.034635784,0.043388629,0.052234518,0.061166805,0.070178845,0.07926399,0.088415596,0.097627016,0.106891604,0.116202714,0.1255537,0.134937916,0.144348716,0.153779454,0.163223485,0.172674161
-0.141298923,-0.136396163,-0.131429016,-0.126333094,-0.12104406,-0.115516089,-0.109749074,-0.103749844,-0.09752523,-0.091082061,-0.084427168,-0.077567379,-0.070509526,-0.063260437,-0.055826943,-0.048215873,-0.040434057,-0.032488326,-0.024385508,-0.016132434,-0.007735934,0.000797163,0.009460027,0.018245828,0.027147735,0.036158921,0.045272553,0.054481804,0.063779842,0.073159838,0.082614962,0.092138384,0.101723275,0.111362805,0.121050144,0.130778461,0.140540928,0.150330713,0.160140989,0.169964924,0.179795689
-0.147443687,-0.142291715,-0.137073674,-0.131723494,-0.126175159,-0.120381645,-0.114342843,-0.108065761,-0.101557407,-0.094824791,-0.087874919,-0.080714801,-0.073351444,-0.065791857,-0.058043047,-0.050112024,-0.042005795,-0.033731369,-0.025295753,-0.016705956,-0.007968987,0.000908147,0.009918437,0.019054875,0.028310454,0.037678163,0.047150996,0.056721945,0.066384,0.076130154,0.085953399,0.095846725,0.105803126,0.115815593,0.125877117,0.135980691,0.146119305,0.156285953,0.166473625,0.176675314,0.186884011
-0.153590534,-0.148187833,-0.142717429,-0.137111617,-0.131302748,-0.125242634,-0.118931164,-0.11237552,-0.105582883,-0.098560435,-0.091315358,-0.083854832,-0.07618604,-0.068316163,-0.060252383,-0.052001881,-0.043571839,-0.034969439,-0.026201862,-0.01727629,-0.008199905,0.001020113,0.010376581,0.019862318,0.029470142,0.039192872,0.049023326,0.058954322,0.068978679,0.079089215,0.089278749,0.099540099,0.109866083,0.12024952,0.130683228,0.141160026,0.151672732,0.162214164,0.172777141,0.183354481,0.193939003
-0.159737328,-0.154082622,-0.148358622,-0.142496032,-0.136425613,-0.130098046,-0.123513217,-0.116678476,-0.109601174,-0.10228866,-0.094748285,-0.0869874,-0.079013354,-0.070833499,-0.062455184,-0.05388576,-0.045132577,-0.036202985,-0.027104336,-0.017843979,-0.008429264,0.001132458,0.010833836,0.020667521,0.030626161,0.040702408,0.050888909,0.061178316,0.071563277,0.082036442,0.092590462,0.103217984,0.11391166,0.124664139,0.13546807,0.146316104,0.157200889,0.168115075,0.179051313,0.190002251,0.20096054
-0.165881934,-0.159974187,-0.153995593,-0.147875308,-0.141542542,-0.134946872,-0.12808818,-0.120973983,-0.113611795,-0.106009131,-0.098173505,-0.090112432,-0.081833428,-0.073344008,-0.064651685,-0.055763975,-0.046688394,-0.037432455,-0.028003673,-0.018409565,-0.008657643,0.001244575,0.011289577,0.021469847,0.031777869,0.04220613,0.052747114,0.063393307,0.074137193,0.084971257,0.095887985,0.106879862,0.117939373,0.129059004,0.140231238,0.151448561,0.162703459,0.173988417,0.185295919,0.196618451,0.207948498
-0.172022218,-0.165860632,-0.159626684,-0.153248014,-0.14665232,-0.139788099,-0.132655232,-0.125261395,-0.117614264,-0.109721513,-0.101590819,-0.093229857,-0.084646303,-0.075847832,-0.066842121,-0.057636843,-0.048239676,-0.038658294,-0.028900374,-0.018973591,-0.00888562,0.001355862,0.011743181,0.022268661,0.032924626,0.0437034,0.054597308,0.065598675,0.076699824,0.087893081,0.099170769,0.110525213,0.121948737,0.133433666,0.144972324,0.156557036,0.168180126,0.179833918,0.191510737,0.203202907,0.214902753
-0.178156045,-0.171740062,-0.165250235,-0.158612721,-0.151753734,-0.144620718,-0.137213551,-0.129540066,-0.121608096,-0.113425473,-0.105000031,-0.096339602,-0.08745202,-0.078345117,-0.069026725,-0.059504679,-0.04978681,-0.039880953,-0.029794938,-0.019536601,-0.009113772,0.001465714,0.012194025,0.023063328,0.03406579,0.045193578,0.056438859,0.067793801,0.079250571,0.090801335,0.102438261,0.114153515,0.125939266,0.13778768,0.149690924,0.161641165,0.173630571,0.185651308,0.197695544,0.209755446,0.22182318
-0.184281279,-0.177610583,-0.170864588,-0.163967996,-0.156845571,-0.149443719,-0.141762316,-0.13380935,-0.125592808,-0.117120677,-0.108400943,-0.099441595,-0.090250619,-0.080836003,-0.071205734,-0.061367798,-0.051330183,-0.041100876,-0.030687865,-0.020099136,-0.009342677,0.001573525,0.012641484,0.023853211,0.03520072,0.046676024,0.058271135,0.069978066,0.08178883,0.09369544,0.105689909,0.11776425,0.129910475,0.142120597,0.15438663,0.166700585,0.179054476,0.191440316,0.203850118,0.216275893,0.228709656
-0.190395787,-0.183470299,-0.176468083,-0.169312411,-0.161926617,-0.154256091,-0.146300706,-0.138068602,-0.129567916,-0.120806789,-0.111793359,-0.102535764,-0.093042143,-0.083320635,-0.07337938,-0.063226515,-0.05287018,-0.042318514,-0.031579654,-0.020661741,-0.009572912,0.001678692,0.013084935,0.024637675,0.036328776,0.048150098,0.060093502,0.072150849,0.084314001,0.096574819,0.108925164,0.121356897,0.133861879,0.146431972,0.159059037,0.171734934,0.184451525,0.197200672,0.209974235,0.222764076,0.235562056
-0.196497432,-0.189317315,-0.182059061,-0.174644533,-0.166995658,-0.159056823,-0.150827899,-0.142317174,-0.133532937,-0.124483476,-0.11517708,-0.105622035,-0.095826631,-0.085799157,-0.075547899,-0.065081147,-0.054407188,-0.043534312,-0.032470805,-0.021224957,-0.009805056,0.00178061,0.013523753,0.025416085,0.037449317,0.049615161,0.061905329,0.074311532,0.086825483,0.099438893,0.112143473,0.124930936,0.137792993,0.150721357,0.163707738,0.176743848,0.1898214,0.202932105,0.216067675,0.229219821,0.242380255
-0.202584081,-0.195149736,-0.187635863,-0.179962933,-0.172051481,-0.163844905,-0.155343073,-0.146554422,-0.137487387,-0.128150404,-0.118551909,-0.108700338,-0.098604126,-0.08827171,-0.077711525,-0.066932008,-0.055941593,-0.044748718,-0.033361818,-0.021789328,-0.010039685,0.001878675,0.013957317,0.026187805,0.038561702,0.051070574,0.063705983,0.076459495,0.089322673,0.102287082,0.115344285,0.128485847,0.141703332,0.154988304,0.168332327,0.181726965,0.195163783,0.208634344,0.222130213,0.235642953,0.24916413
-0.208653598,-0.200965667,-0.19319683,-0.185266179,-0.177092872,-0.168619327,-0.159845409,-0.1507797,-0.141430782,-0.131807238,-0.12191765,-0.111770599,-0.101374668,-0.090738438,-0.079870493,-0.068779414,-0.057473782,-0.045962181,-0.034253192,-0.022355397,-0.010277379,0.001972281,0.014385001,0.026952198,0.03966529,0.052515696,0.065494832,0.078594118,0.091804971,0.105118809,0.118527049,0.132021111,0.145592411,0.159232368,0.172932399,0.186683923,0.200478357,0.214307119,0.228161628,0.242033301,0.255913556
-0.214703848,-0.206763213,-0.198740303,-0.190552841,-0.182118619,-0.173379078,-0.164334083,-0.154992361,-0.145362639,-0.135453644,-0.125274104,-0.114832746,-0.104138298,-0.093199485,-0.082025037,-0.07062368,-0.059004141,-0.047175147,-0.035145427,-0.022923706,-0.010518713,0.002060826,0.014806182,0.02770863,0.040759441,0.053949888,0.067271244,0.080714782,0.094271774,0.107933494,0.121691214,0.135536206,0.149459744,0.1634531,0.177507546,0.191614357,0.205764803,0.219950159,0.234161697,0.248390689,0.262628408
-0.220732696,-0.212540478,-0.204264622,-0.195821488,-0.187127506,-0.178123148,-0.168808275,-0.159191759,-0.149282473,-0.139089288,-0.128621075,-0.117886708,-0.106895057,-0.095654994,-0.084175392,-0.072465121,-0.060533055,-0.048388065,-0.036039022,-0.023494798,-0.010764266,0.002143703,0.015220237,0.028456464,0.041843512,0.05537251,0.069034586,0.082820867,0.096722482,0.11073056,0.124836227,0.139030614,0.153304846,0.167650054,0.182057364,0.196517905,0.211022806,0.225563194,0.240130197,0.254714944,0.269308563
-0.226738008,-0.218295568,-0.209768129,-0.20107069,-0.192118321,-0.182850526,-0.173267163,-0.16337725,-0.153189802,-0.142713835,-0.131958366,-0.120932411,-0.109644986,-0.098105108,-0.086321792,-0.074304054,-0.062060912,-0.049601381,-0.036934477,-0.024069217,-0.011014616,0.002220309,0.015626541,0.029195065,0.042916865,0.056782923,0.070784225,0.084911754,0.099156493,0.113509427,0.127961539,0.142503813,0.157127233,0.171822782,0.186581445,0.201394205,0.216252046,0.231145952,0.246066907,0.261005894,0.275953897
-0.232717649,-0.224026588,-0.215249164,-0.206299016,-0.19708985,-0.187560202,-0.177709927,-0.167548186,-0.157084141,-0.146326951,-0.135285779,-0.123969784,-0.112388127,-0.100549969,-0.088464471,-0.076140794,-0.063588098,-0.050815543,-0.037832292,-0.024647504,-0.01127034,0.002290038,0.016024471,0.029923798,0.043978857,0.058180488,0.07251953,0.086986823,0.101573206,0.116269517,0.131066597,0.145955284,0.160926418,0.175970839,0.191079384,0.206242894,0.221452207,0.236698164,0.251971603,0.267263363,0.282564284
-0.238669483,-0.229731641,-0.220706068,-0.211505035,-0.20204088,-0.192251165,-0.182135744,-0.171703922,-0.160965007,-0.149928303,-0.138603116,-0.126998754,-0.11512452,-0.102989722,-0.090603665,-0.077975655,-0.065114998,-0.052031,-0.038732966,-0.025230203,-0.011532017,0.002352288,0.016413404,0.030642026,0.045028848,0.059564564,0.074239868,0.089045455,0.103972018,0.119010252,0.13415085,0.149384508,0.164701918,0.180093775,0.195550774,0.211063608,0.226622971,0.242219558,0.257844063,0.273487179,0.289139601
-0.244591377,-0.235408834,-0.226137183,-0.216687316,-0.206970197,-0.196922405,-0.186543793,-0.175843812,-0.164831916,-0.153517555,-0.141910182,-0.130019248,-0.117854207,-0.105424509,-0.092739608,-0.079808954,-0.066642,-0.053248198,-0.039637,-0.025817857,-0.011800223,0.002406452,0.016792715,0.031349113,0.046066196,0.060934511,0.075944606,0.09108703,0.106352329,0.121731052,0.137213748,0.152790963,0.168453246,0.184191146,0.19999521,0.215855985,0.231764021,0.247709864,0.263684064,0.279677168,0.295679723
-0.250481194,-0.241056271,-0.231540849,-0.22184443,-0.211876588,-0.201572912,-0.190933253,-0.179967211,-0.168684384,-0.157094373,-0.145206777,-0.133031196,-0.120577228,-0.107854474,-0.094872534,-0.081641005,-0.068169489,-0.054467585,-0.040544891,-0.026411009,-0.012075536,0.002451927,0.017161781,0.032044426,0.047090262,0.062289691,0.077633113,0.093110928,0.108713537,0.12443134,0.140254737,0.15617413,0.172179918,0.188262503,0.204412284,0.220619662,0.236875038,0.253168812,0.269491384,0.285833156,0.302184527
-0.2563368,-0.246672057,-0.236915407,-0.226974945,-0.216758838,-0.206201675,-0.195303303,-0.184073471,-0.172521929,-0.160658424,-0.148492706,-0.136034523,-0.123293625,-0.11027976,-0.097002677,-0.083472125,-0.069697853,-0.055689608,-0.041457141,-0.027010201,-0.012358535,0.002488108,0.017519978,0.032727326,0.048100405,0.063629464,0.079304756,0.095116531,0.11105504,0.127110536,0.143273268,0.159533489,0.175881449,0.192307399,0.208801592,0.225354277,0.241955706,0.25859613,0.275265801,0.29195497,0.308653887
-0.262156061,-0.252254296,-0.242259197,-0.23207743,-0.221615735,-0.210807683,-0.199653121,-0.188161948,-0.176344065,-0.164209372,-0.15176777,-0.139029159,-0.126003439,-0.11270051,-0.099130273,-0.085302628,-0.071227476,-0.056914716,-0.042374249,-0.027615976,-0.012649796,0.00251439,0.017866682,0.03339718,0.049095982,0.06495319,0.080958902,0.097103218,0.113376238,0.129768062,0.146268789,0.16286852,0.179557353,0.196325388,0.213162726,0.230059466,0.247005707,0.263991549,0.281007092,0.298042436,0.31508768
-0.26793684,-0.257801094,-0.247570562,-0.237150455,-0.226446065,-0.215389927,-0.203981886,-0.192231995,-0.18015031,-0.167746885,-0.155031773,-0.14201503,-0.12870671,-0.115116867,-0.101255556,-0.087132831,-0.072758746,-0.058143356,-0.043296715,-0.028228877,-0.012949897,0.00253017,0.018201271,0.03405335,0.050076354,0.066260229,0.082594919,0.09907037,0.115676529,0.13240334,0.149240749,0.166178702,0.183207145,0.200316023,0.217495281,0.234734866,0.252024723,0.269354797,0.286715034,0.30409538,0.321485781
-0.273677004,-0.263310556,-0.252847841,-0.24219259,-0.231248613,-0.219947395,-0.208288776,-0.196282967,-0.18394018,-0.171270626,-0.158284518,-0.144992065,-0.13140348,-0.117528975,-0.10337876,-0.088963048,-0.074292049,-0.059375975,-0.044225037,-0.028849447,-0.013259417,0.002534842,0.018523119,0.034695202,0.05104088,0.067549941,0.084212174,0.101017368,0.11795531,0.13501579,0.152188596,0.169463517,0.18683034,0.204278855,0.221798851,0.239380115,0.257012437,0.274685604,0.292389405,0.31011363,0.327848066
-0.279374418,-0.268780787,-0.258089375,-0.247202403,-0.236022168,-0.224479078,-0.21257297,-0.200314217,-0.187713191,-0.174780263,-0.161525806,-0.147960191,-0.134093791,-0.119936976,-0.10550012,-0.090793594,-0.07582777,-0.06061302,-0.045159716,-0.02947823,-0.013578933,0.002527802,0.018831604,0.0353221,0.051988919,0.068821688,0.085810036,0.102943592,0.120211982,0.137604835,0.155111779,0.172722443,0.190426453,0.208213439,0.226073029,0.24399485,0.261968531,0.279983699,0.298029983,0.316097011,0.334174411
-0.285026946,-0.27420989,-0.263293506,-0.252178464,-0.240765515,-0.228983964,-0.216833647,-0.2043251,-0.191468859,-0.178275461,-0.164755441,-0.150919336,-0.136777681,-0.122341014,-0.107619871,-0.092624786,-0.077366297,-0.06185494,-0.046101251,-0.030115767,-0.013909022,0.002508446,0.019126101,0.035933408,0.052919829,0.07007483,0.087387872,0.104848422,0.122445941,0.140169895,0.158009747,0.17595496,0.193994999,0.212119328,0.230317409,0.248578708,0.266892687,0.285248812,0.303636544,0.32204535,0.340464691
-0.290632453,-0.279595972,-0.268458574,-0.257119342,-0.245477441,-0.233461044,-0.221069985,-0.20831497,-0.195206701,-0.181755885,-0.167973225,-0.153869427,-0.139455194,-0.124741233,-0.109738246,-0.094456939,-0.078908016,-0.063102183,-0.047050143,-0.030762601,-0.014250262,0.002476169,0.019405988,0.03652849,0.053832971,0.071308726,0.08894505,0.106731239,0.124656588,0.142710393,0.160881948,0.17916055,0.197535493,0.215996073,0.234531586,0.253131326,0.271784589,0.290480671,0.309208867,0.327958472,0.346718782
-0.296188806,-0.284937137,-0.273582921,-0.262023607,-0.250156731,-0.237909307,-0.225281164,-0.21228318,-0.198926234,-0.185221202,-0.171178962,-0.156810392,-0.14212637,-0.127137774,-0.11185548,-0.096290368,-0.080453313,-0.064355194,-0.04800689,-0.031419276,-0.014603232,0.002430366,0.01967064,0.037106711,0.054727703,0.072522737,0.090480937,0.108591423,0.12684332,0.145225748,0.163727831,0.18233869,0.201047449,0.219843229,0.238715152,0.257652341,0.276643919,0.295679008,0.314746729,0.333836206,0.35293656
-0.301693868,-0.29023149,-0.278664886,-0.266889828,-0.254802174,-0.242327742,-0.229466361,-0.216229086,-0.202626972,-0.188671076,-0.174372454,-0.15974216,-0.144791251,-0.129530782,-0.113971809,-0.098125388,-0.082002574,-0.065614423,-0.048971992,-0.032086334,-0.014968507,0.002370434,0.019919433,0.037667435,0.055603384,0.073716224,0.0919949,0.110428356,0.129005536,0.147715384,0.166546845,0.185488863,0.204530382,0.223660347,0.242867702,0.262141391,0.281470359,0.300843549,0.320249907,0.339678376,0.359117901
-0.307145505,-0.295477136,-0.283702811,-0.271716574,-0.259412554,-0.246715339,-0.233624755,-0.22015204,-0.206308434,-0.192105175,-0.177553503,-0.162664657,-0.147449876,-0.131920399,-0.116087466,-0.099962315,-0.083556186,-0.066880317,-0.049945949,-0.032764319,-0.015346668,0.002295767,0.020151744,0.038210026,0.056459374,0.074888548,0.093486308,0.112241417,0.131142634,0.150178721,0.169338438,0.188610547,0.207983808,0.227446982,0.24698883,0.266598113,0.286263591,0.305974026,0.325718179,0.345484809,0.365262679
-0.312541582,-0.30067218,-0.288695037,-0.276502414,-0.263986659,-0.251071088,-0.237755525,-0.224051398,-0.209970134,-0.195523163,-0.180721913,-0.165577811,-0.150102288,-0.13430677,-0.118202686,-0.101801465,-0.085114534,-0.068153323,-0.05092926,-0.033453772,-0.01573829,0.002205761,0.02036695,0.03873385,0.057295031,0.076039067,0.094954528,0.114029986,0.133254013,0.15261518,0.17210206,0.191703223,0.211407241,0.231202686,0.251078129,0.271022143,0.291023299,0.311070168,0.331151322,0.351255333,0.371370772
-0.317879965,-0.305814726,-0.293639905,-0.281245919,-0.268523275,-0.255393979,-0.24185785,-0.227926512,-0.21361159,-0.198924706,-0.183877485,-0.168481551,-0.152748526,-0.136690036,-0.120317703,-0.103643152,-0.086678006,-0.069433889,-0.051922425,-0.034155238,-0.016143951,0.002099811,0.020564426,0.039238269,0.058109716,0.077167143,0.096398928,0.115793445,0.135339072,0.155024184,0.174837158,0.19476637,0.214800195,0.234927012,0.255135194,0.275413119,0.295749164,0.316131703,0.336549114,0.356989772,0.377442054
-0.323158518,-0.31090288,-0.298535755,-0.285945657,-0.273021188,-0.259682999,-0.245930908,-0.231776739,-0.217232318,-0.202309471,-0.187020024,-0.171375803,-0.155388634,-0.139070341,-0.122432752,-0.105487692,-0.088246987,-0.070722462,-0.052925944,-0.034869258,-0.01656423,0.001977314,0.020743549,0.039722648,0.058902786,0.078272137,0.097818875,0.117531174,0.137397209,0.157405153,0.177543182,0.197799468,0.218162187,0.238619512,0.259159618,0.279770679,0.300440869,0.321158362,0.341911332,0.362687954,0.383476402
-0.328375106,-0.315934746,-0.303380929,-0.290600197,-0.277479185,-0.26393714,-0.249973877,-0.23560143,-0.220831833,-0.205677122,-0.190149331,-0.174260496,-0.15802265,-0.141447829,-0.124548068,-0.107335402,-0.089821864,-0.072019491,-0.053940316,-0.035596376,-0.016999704,0.001837665,0.020903695,0.040186352,0.059673601,0.079353408,0.099213736,0.119242553,0.139427822,0.159757509,0.18021958,0.200801998,0.22149273,0.242279741,0.263150995,0.284094459,0.305098096,0.326149873,0.347237754,0.368349705,0.389473691
